uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:184,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,184,EN,,middle school,middle school,"by interacting with american inventors and entrepreneurs , middle school students learn firsthand about history , technology , and science .",middle school,unknown,"by interacting with american inventors and entrepreneurs , middle students learn firsthand about history , technology , and science .",middle school,"by interacting with american inventors and entrepreneurs , middle students learn firsthand about history , technology , and science .",middle school,True,"by interacting with american inventors and entrepreneurs , center school students learn firsthand about history , technology , and science .","[""by interacting with american inventors and entrepreneurs"", ""center school students learn firsthand about history"", ""technology"", ""and science .""]",by interacting with american inventors and entrepreneurs,4,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:middle school,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:188,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,188,EN,,music festival,music festival,"during the eight day music festival , iccm will employ musicians to perform at pitches around the city to create the festival feel .",music festival,unknown,"during the eight day music , iccm will employ musicians to perform at pitches around the city to create the festival feel .",music festivals,"during the eight day music , iccm will employ musicians to perform at pitches around the city to create the festival feel .",music festivals,True,"during the eight day sound festival , iccm will employ musicians to perform at pitches around the city to create the festival feel .","[""during the eight day sound festival"", ""iccm will employ musicians to perform at pitches around the city to create the festival feel .""]",during the eight day sound festival,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:music festival,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:190,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,190,EN,,narrow escape,narrow escape,he had a narrow escape when his mates and commanding officer were killed .,narrow escape,unknown,he had a narrow when his mates and commanding officer were killed .,narrow escape,he had a narrow when his mates and commanding officer were killed .,narrow escape,True,he had a thin escape when his mates and commanding officer were killed .,"[""he had a thin escape when his mates and commanding officer were killed .""]",he had a thin escape when his mates and commanding officer were killed .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:narrow escape,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:191,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,191,EN,,nest egg,nest egg,"700 million savings scheme being piloted by the government to help people build up a nest egg . under the ?? saving gateway ?? project , families with an income of less",nest egg,unknown,"700 million savings scheme being piloted by the government to help people build up a nest . under the ?? saving gateway ?? project , families with an income of less",nest egg,"700 million savings scheme being piloted by the government to help people build up a nest . under the ?? saving gateway ?? project , families with an income of less",nest egg,True,"700 million savings scheme being piloted by the government to help people build up a structure egg . under the ?? saving gateway ?? project , families with an income of less","[""700 million savings scheme being piloted by the government to help people build up a structure egg . under the ?? saving gateway ?? project"", ""families with an income of less""]",700 million savings scheme being piloted by the government to help people build up a structure egg . under the ?? saving gateway ?? project,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:nest egg,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:192,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,192,EN,,net income,net income,the corporation reported 40 % improvement in q3 net income .,net income,unknown,the corporation reported 40 % improvement in q3 net .,net income,the corporation reported 40 % improvement in q3 net .,net income,True,the corporation reported 40 % improvement in q3 ultimate income .,"[""the corporation reported 40 % improvement in q3 ultimate income .""]",the corporation reported 40 % improvement in q3 ultimate income .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:net income,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:193,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,193,EN,,news agency,news agency,the news agency which filmed this event was threatened until it agreed to withdraw the footage from circulation .,news agency,unknown,the news which filmed this event was threatened until it agreed to withdraw the footage from circulation .,news agency,the news which filmed this event was threatened until it agreed to withdraw the footage from circulation .,news agency,True,the message agency which filmed this event was threatened until it agreed to withdraw the footage from circulation .,"[""the message agency which filmed this event was threatened until it agreed to withdraw the footage from circulation .""]",the message agency which filmed this event was threatened until it agreed to withdraw the footage from circulation .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:news agency,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:194,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,194,EN,,night owl,night owl,will be most focused on your studies . are you a morning person or a night owl ? do you concentrate best after a cup of coffee or after lunch ? once,night owl,unknown,will be most focused on your studies . are you a morning person or a night ? do you concentrate best after a cup of coffee or after lunch ? once,night owl,will be most focused on your studies . are you a morning person or a night ? do you concentrate best after a cup of coffee or after lunch ? once,night owl,True,will be most focused on your studies . are you a morning person or a period owl ? do you concentrate best after a cup of coffee or after lunch ? once,"[""will be most focused on your studies . are you a morning person or a period owl ? do you concentrate best after a cup of coffee or after lunch ? once""]",will be most focused on your studies . are you a morning person or a period owl ? do you concentrate best after a cup of coffee or after lunch ? once,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:night owl,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:195,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,195,EN,,noble gas,noble gas,other elements in the periodic table react with other elements to gain the ' more stable ' noble gas configuration .,noble gas,unknown,other elements in the periodic table react with other elements to gain the ' more stable ' noble configuration .,noble gas,other elements in the periodic table react with other elements to gain the ' more stable ' noble configuration .,noble gas,True,other elements in the periodic table react with other elements to gain the ' more stable ' aristocrat gas configuration .,"[""other elements in the periodic table react with other elements to gain the ' more stable ' aristocrat gas configuration .""]",other elements in the periodic table react with other elements to gain the ' more stable ' aristocrat gas configuration .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:noble gas,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:196,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,196,EN,,noise complaint,noise complaint,the council ' s noise service investigate a wide range of noise complaints from a variety of sources .,noise complaint,unknown,the council ' s noise service investigate a wide range of noise from a variety of sources .,noise complaints,the council ' s noise service investigate a wide range of noise from a variety of sources .,noise complaints,True,the council ' s noise service investigate a wide range of disturbance complaints from a variety of sources .,"[""the council ' s noise service investigate a wide range of disturbance complaints from a variety of sources .""]",the council ' s noise service investigate a wide range of disturbance complaints from a variety of sources .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:noise complaint,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:197,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,197,EN,,number crunching,number crunching,a large chunk of club funds . prepare properly and get professional help with the number crunching and you may be pleasantly surprised by the reaction from the management team . of,number crunching,unknown,a large chunk of club funds . prepare properly and get professional help with the number and you may be pleasantly surprised by the reaction from the management team . of,number crunching,a large chunk of club funds . prepare properly and get professional help with the number and you may be pleasantly surprised by the reaction from the management team . of,number crunching,True,a large chunk of club funds . prepare properly and get professional help with the figure crunching and you may be pleasantly surprised by the reaction from the management team . of,"[""a large chunk of club funds . prepare properly and get professional help with the figure crunching and you may be pleasantly surprised by the reaction from the management team . of""]",a large chunk of club funds . prepare properly and get professional help with the figure crunching and you may be pleasantly surprised by the reaction from the management team . of,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:number crunching,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:198,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,198,EN,,nut case,nut case,"okay , i get the jersey attitude and the fact that abruzzi is a nut case .",nut case,unknown,"okay , i get the jersey attitude and the fact that abruzzi is a nut .",nut case,"okay , i get the jersey attitude and the fact that abruzzi is a nut .",nut case,True,"okay , i get the jersey attitude and the fact that abruzzi is a seed case .","[""okay"", ""i get the jersey attitude and the fact that abruzzi is a seed case .""]",okay,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:nut case,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:199,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,199,EN,,old flame,old flame,a woman suspects her husband has rekindled an affair with an old flame .,old flame,unknown,a woman suspects her husband has rekindled an affair with an old .,old flame,a woman suspects her husband has rekindled an affair with an old .,old flame,True,a woman suspects her husband has rekindled an affair with an antique flame .,"[""a woman suspects her husband has rekindled an affair with an antique flame .""]",a woman suspects her husband has rekindled an affair with an antique flame .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:old flame,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:200,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,200,EN,,old hat,old hat,"this may be old hat in most of the world , but in iraq it ' s virtually a revolution .",old hat,unknown,"this may be old in most of the world , but in iraq it ' s virtually a revolution .",old hat,"this may be old in most of the world , but in iraq it ' s virtually a revolution .",old hat,True,"this may be antique hat in most of the world , but in iraq it ' s virtually a revolution .","[""this may be antique hat in most of the world"", ""but in iraq it ' s virtually a revolution .""]",this may be antique hat in most of the world,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:old hat,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:202,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,202,EN,,pain killer,pain killer,"often there is a chronic shortage of medicine , of pain killers , even of anaesthetics .",pain killer,unknown,"often there is a chronic shortage of medicine , of pain , even of anaesthetics .",pain killers,"often there is a chronic shortage of medicine , of pain , even of anaesthetics .",pain killers,True,"often there is a chronic shortage of medicine , of hurting killers , even of anaesthetics .","[""often there is a chronic shortage of medicine"", ""of hurting killers"", ""even of anaesthetics .""]",often there is a chronic shortage of medicine,3,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:pain killer,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:203,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,203,EN,,panda car,panda car,"staffordshire . logopolis & logo police . not the badge on the side of a panda car - dr who went to the former , the latter practise logography . m moat",panda car,unknown,"staffordshire . logopolis & logo police . not the badge on the side of a panda - dr who went to the former , the latter practise logography . m moat",panda car,"staffordshire . logopolis & logo police . not the badge on the side of a panda - dr who went to the former , the latter practise logography . m moat",panda car,True,"staffordshire . logopolis & logo police . not the badge on the side of a bear car - dr who went to the former , the latter practise logography . m moat","[""staffordshire . logopolis & logo police . not the badge on the side of a bear car - dr who went to the former"", ""the latter practise logography . m moat""]",staffordshire . logopolis & logo police . not the badge on the side of a bear car - dr who went to the former,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:panda car,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:205,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,205,EN,,peace conference,peace conference,this was confirmed at the peace conference when the oil companies pressed their governments to renounce all wartime promises to the arabs .,peace conference,unknown,this was confirmed at the peace when the oil companies pressed their governments to renounce all wartime promises to the arabs .,peace conferences,this was confirmed at the peace when the oil companies pressed their governments to renounce all wartime promises to the arabs .,peace conferences,True,this was confirmed at the tranquility conference when the oil companies pressed their governments to renounce all wartime promises to the arabs .,"[""this was confirmed at the tranquility conference when the oil companies pressed their governments to renounce all wartime promises to the arabs .""]",this was confirmed at the tranquility conference when the oil companies pressed their governments to renounce all wartime promises to the arabs .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:peace conference,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:206,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,206,EN,,peace talk,peace talk,the peace talks were secret but he succeeded in getting some information from friendly delegates .,peace talk,unknown,the peace were secret but he succeeded in getting some information from friendly delegates .,peace talk,the peace were secret but he succeeded in getting some information from friendly delegates .,peace talk,True,the tranquility talks were secret but he succeeded in getting some information from friendly delegates .,"[""the tranquility talks were secret but he succeeded in getting some information from friendly delegates .""]",the tranquility talks were secret but he succeeded in getting some information from friendly delegates .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:peace talk,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:209,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,209,EN,,pillow slip,pillow slip,"she discovered a very beautifully bound leather book , with pages stiff and creamy as starched pillow slips .",pillow slip,unknown,"she discovered a very beautifully bound leather book , with pages stiff and creamy as starched pillow .",pillow slip,"she discovered a very beautifully bound leather book , with pages stiff and creamy as starched pillow .",pillow slip,True,"she discovered a very beautifully bound leather book , with pages stiff and creamy as starched cushion slips .","[""she discovered a very beautifully bound leather book"", ""with pages stiff and creamy as starched cushion slips .""]",she discovered a very beautifully bound leather book,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:pillow slip,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:210,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,210,EN,,pipe dream,pipe dream,"the result is that whether you sleep on your back or your side , the ultimate night ' s sleep is no longer a pipe dream .",pipe dream,unknown,"the result is that whether you sleep on your back or your side , the ultimate night ' s sleep is no longer a pipe .",pipe dream,"the result is that whether you sleep on your back or your side , the ultimate night ' s sleep is no longer a pipe .",pipe dream,True,"the result is that whether you sleep on your back or your side , the ultimate night ' s sleep is no longer a tube dream .","[""the result is that whether you sleep on your back or your side"", ""the ultimate night ' s sleep is no longer a tube dream .""]",the result is that whether you sleep on your back or your side,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:pipe dream,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:211,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,211,EN,,pocket book,pocket book,she had written down the date in her pocket book of the day when she dispatched it .,pocket book,unknown,she had written down the date in her pocket of the day when she dispatched it .,pocket book,she had written down the date in her pocket of the day when she dispatched it .,pocket book,True,she had written down the date in her compartment book of the day when she dispatched it .,"[""she had written down the date in her compartment book of the day when she dispatched it .""]",she had written down the date in her compartment book of the day when she dispatched it .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:pocket book,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:212,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,212,EN,,poison pill,poison pill,"news corp also announced it had extended a defensive "" poison pill "" measure to prevent attempts to gain control of the company for a further two years .",poison pill,unknown,"news corp also announced it had extended a defensive "" poison "" measure to prevent attempts to gain control of the company for a further two years .",poison pill,"news corp also announced it had extended a defensive "" poison "" measure to prevent attempts to gain control of the company for a further two years .",poison pill,True,"news corp also announced it had extended a defensive "" venom pill "" measure to prevent attempts to gain control of the company for a further two years .","[""news corp also announced it had extended a defensive \"" venom pill \"" measure to prevent attempts to gain control of the company for a further two years .""]","news corp also announced it had extended a defensive "" venom pill "" measure to prevent attempts to gain control of the company for a further two years .",1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:poison pill,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:215,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,215,EN,,prison term,prison term,her first prison term was for a book on freedom of speech .,prison term,unknown,her first prison was for a book on freedom of speech .,prison term,her first prison was for a book on freedom of speech .,prison term,True,her first jail term was for a book on freedom of speech .,"[""her first jail term was for a book on freedom of speech .""]",her first jail term was for a book on freedom of speech .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:prison term,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:218,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,218,EN,,radio station,radio station,"power efficiency figures , and have a similarly large effect on the distribution costs per radio station . the effect of transmission frequency - - which seems to be somewhat overlooked - - has",radio station,unknown,"power efficiency figures , and have a similarly large effect on the distribution costs per radio . the effect of transmission frequency - - which seems to be somewhat overlooked - - has",radio stations,"power efficiency figures , and have a similarly large effect on the distribution costs per radio . the effect of transmission frequency - - which seems to be somewhat overlooked - - has",radio stations,True,"power efficiency figures , and have a similarly large effect on the distribution costs per transmission station . the effect of transmission frequency - - which seems to be somewhat overlooked - - has","[""power efficiency figures"", ""and have a similarly large effect on the distribution costs per transmission station . the effect of transmission frequency - - which seems to be somewhat overlooked - - has""]",power efficiency figures,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:radio station,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:219,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,219,EN,,radioactive material,radioactive material,doctors fear that hundreds could have been contaminated and may have ingested radioactive material .,radioactive material,unknown,doctors fear that hundreds could have been contaminated and may have ingested radioactive .,radioactive materials,doctors fear that hundreds could have been contaminated and may have ingested radioactive .,radioactive materials,True,doctors fear that hundreds could have been contaminated and may have ingested dangerous material .,"[""doctors fear that hundreds could have been contaminated and may have ingested dangerous material .""]",doctors fear that hundreds could have been contaminated and may have ingested dangerous material .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:radioactive material,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:220,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,220,EN,,radioactive waste,radioactive waste,the european community has adopted regulations on the transboundary movement of radioactive wastes .,radioactive waste,unknown,the european community has adopted regulations on the transboundary movement of radioactive .,radioactive waste,the european community has adopted regulations on the transboundary movement of radioactive .,radioactive waste,True,the european community has adopted regulations on the transboundary movement of dangerous wastes .,"[""the european community has adopted regulations on the transboundary movement of dangerous wastes .""]",the european community has adopted regulations on the transboundary movement of dangerous wastes .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:radioactive waste,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:221,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,221,EN,,rainy season,rainy season,it is hot and humid in the summer with rainy season from july to september and dry season from november to april .,rainy season,unknown,it is hot and humid in the summer with rainy from july to september and dry season from november to april .,rainy season,it is hot and humid in the summer with rainy from july to september and dry season from november to april .,rainy season,True,it is hot and humid in the summer with drizzly season from july to september and dry season from november to april .,"[""it is hot and humid in the summer with drizzly season from july to september and dry season from november to april .""]",it is hot and humid in the summer with drizzly season from july to september and dry season from november to april .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:rainy season,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:222,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,222,EN,,rat race,rat race,could be short - term retreats for those members of the serious classes who may find the rat race - or even the mouse race - to be a bit too much for the,rat race,unknown,could be short - term retreats for those members of the serious classes who may find the rat - or even the mouse race - to be a bit too much for the,rat race,could be short - term retreats for those members of the serious classes who may find the rat - or even the mouse race - to be a bit too much for the,rat race,True,could be short - term retreats for those members of the serious classes who may find the mouse race - or even the mouse race - to be a bit too much for the,"[""could be short - term retreats for those members of the serious classes who may find the mouse race - or even the mouse race - to be a bit too much for the""]",could be short - term retreats for those members of the serious classes who may find the mouse race - or even the mouse race - to be a bit too much for the,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:rat race,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:223,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,223,EN,,rat run,rat run,"a beautiful , tiny and completely unspoilt village in northamptonshire which is used as a rat run between our local town and a much larger city . i have absolutely no objection",rat run,unknown,"a beautiful , tiny and completely unspoilt village in northamptonshire which is used as a rat between our local town and a much larger city . i have absolutely no objection",rat run,"a beautiful , tiny and completely unspoilt village in northamptonshire which is used as a rat between our local town and a much larger city . i have absolutely no objection",rat run,True,"a beautiful , tiny and completely unspoilt village in northamptonshire which is used as a mouse run between our local town and a much larger city . i have absolutely no objection","[""a beautiful"", ""tiny and completely unspoilt village in northamptonshire which is used as a mouse run between our local town and a much larger city . i have absolutely no objection""]",a beautiful,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:rat run,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:224,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,224,EN,,record book,record book,it will be your responsibility to update your record book which will show evidence of your experience and achievements .,record book,unknown,it will be your responsibility to update your record which will show evidence of your experience and achievements .,record book,it will be your responsibility to update your record which will show evidence of your experience and achievements .,record book,True,it will be your responsibility to update your document book which will show evidence of your experience and achievements .,"[""it will be your responsibility to update your document book which will show evidence of your experience and achievements .""]",it will be your responsibility to update your document book which will show evidence of your experience and achievements .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:record book,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:225,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,225,EN,,research lab,research lab,bath operates several undergraduate degree programmes that include a professional placement year in industry or a research lab .,research lab,unknown,bath operates several undergraduate degree programmes that include a professional placement year in industry or a research .,research lab,bath operates several undergraduate degree programmes that include a professional placement year in industry or a research .,research lab,True,bath operates several undergraduate degree programmes that include a professional placement year in industry or a investigation lab .,"[""bath operates several undergraduate degree programmes that include a professional placement year in industry or a investigation lab .""]",bath operates several undergraduate degree programmes that include a professional placement year in industry or a investigation lab .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:research lab,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv:226,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent3.csv,226,EN,,research project,research project,joined the research department at kraft foods where i worked on both continuous and branded research projects . a key part of my role was supporting the brand team with actionable consumer,research project,unknown,joined the research department at kraft foods where i worked on both continuous and branded research . a key part of my role was supporting the brand team with actionable consumer,research projects,joined the research department at kraft foods where i worked on both continuous and branded research . a key part of my role was supporting the brand team with actionable consumer,research projects,True,joined the research department at kraft foods where i worked on both continuous and branded investigation projects . a key part of my role was supporting the brand team with actionable consumer,"[""joined the research department at kraft foods where i worked on both continuous and branded investigation projects . a key part of my role was supporting the brand team with actionable consumer""]",joined the research department at kraft foods where i worked on both continuous and branded investigation projects . a key part of my role was supporting the brand team with actionable consumer,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:research project,,train
